id,name,total_calories,protein_g,carbohydrate_g,fat_g,saturated_fat_g,fiber_g,sugar_g,sodium_mg,cholesterol_mg,servings,meal_type,ingredients_json,nutrition_tags_json
600002,清蒸鲈鱼,350,55,2.5,12,2.0,0.5,0.5,750,250,1,dinner,"[{""amount"":1,""name"":""鲈鱼"",""unit"":""""},{""amount"":1,""name"":""姜"",""unit"":""""},{""amount"":2,""name"":""小葱"",""unit"":""""},{""amount"":1,""name"":""蒸鱼豉油"",""unit"":""""},{""amount"":1,""name"":""料酒"",""unit"":""""},{""amount"":1,""name"":""食用油"",""unit"":""""}]","[""中文"",""粤语"",""亚洲"",""鲈鱼"",""高蛋白"",""低胆固醇"",""健康"",""高含量..."",""少于30分钟"",""蒸汽"",""简单"",""一餐即食""]"
600003,宫保鸡丁,560,36,28,30,6.0,4.0,8,900,110,2,dinner,"[{""amount"":400,""name"":""鸡胸肉"",""unit"":""""},{""amount"":50,""name"":""花生米"",""unit"":""""},{""amount"":8,""name"":""干辣椒"",""unit"":""""},{""amount"":1,""name"":""花椒"",""unit"":""""},{""amount"":1,""name"":""大葱"",""unit"":""""},{""amount"":1,""name"":""姜"",""unit"":""""},{""amount"":3,""name"":""蒜瓣"",""unit"":""""},{""amount"":2,""name"":""酱油"",""unit"":""""},{""amount"":1,""name"":""香醋"",""unit"":""""},{""amount"":1,""name"":""白糖"",""unit"":""""},{""amount"":1,""name"":""料酒"",""unit"":""""},{""amount"":2,""name"":""食用油"",""unit"":""""}]","[""中文"",""亚洲"",""鸡肉"",""鸡胸肉"",""禽肉"",""肉"",""坚果"",""高蛋白"",""辣味"",""咸味"",""工作日夜晚"",""少于30分钟"",""炉灶顶"",""炒"",""简单""]"
600004,麻婆豆腐,450,34,13,30,6.5,4.5,3,1150,65,2,dinner,"[{""amount"":1,""name"":""嫩豆腐"",""unit"":""""},{""amount"":80,""name"":""牛肉末"",""unit"":""""},{""amount"":1,""name"":""郫县豆瓣酱"",""unit"":""""},{""amount"":1,""name"":""花椒粉"",""unit"":""""},{""amount"":3,""name"":""干辣椒"",""unit"":""""},{""amount"":1,""name"":""姜"",""unit"":""""},{""amount"":3,""name"":""蒜瓣"",""unit"":""""},{""amount"":1,""name"":""小葱"",""unit"":""""},{""amount"":2,""name"":""食用油"",""unit"":""""},{""amount"":0.5,""name"":""盐"",""unit"":""""}]","[""中文"",""亚洲"",""大豆/豆腐"",""豆类"",""蔬菜"",""肉"",""高蛋白"",""辣味"",""家常菜聚餐"",""工作日夜晚"",""少于30分钟"",""炉灶顶"",""简单"",""便宜"",""一餐即食""]"
600005,白灼虾,420,68,6,9,1.8,0.5,1.2,880,520,2,lunch,"[{""amount"":400,""name"":""鲜虾（草虾）"",""unit"":""""},{""amount"":1,""name"":""姜"",""unit"":""""},{""amount"":2,""name"":""小葱"",""unit"":""""},{""amount"":1,""name"":""料酒"",""unit"":""""},{""amount"":0.5,""name"":""盐"",""unit"":""""},{""amount"":2,""name"":""生抽"",""unit"":""""}]","[""中文"",""粤语"",""亚洲"",""海鲜"",""高蛋白"",""健康"",""高含量..."",""极低碳水化合物"",""少于15分钟"",""炉灶顶"",""简单"",""午餐/零食""]"
600006,酸辣土豆丝,300,6,50,9,1.5,5.0,2,700,0,2,lunch,"[{""amount"":2,""name"":""土豆"",""unit"":""""},{""amount"":1,""name"":""青椒"",""unit"":""""},{""amount"":4,""name"":""干辣椒"",""unit"":""""},{""amount"":0.5,""name"":""花椒"",""unit"":""""},{""amount"":3,""name"":""蒜瓣"",""unit"":""""},{""amount"":1,""name"":""白醋"",""unit"":""""},{""amount"":0.5,""name"":""盐"",""unit"":""""},{""amount"":1.5,""name"":""食用油"",""unit"":""""}]","[""中文"",""亚洲"",""土豆"",""蔬菜"",""辣味"",""纯素"",""无蛋"",""无乳糖"",""低胆固醇"",""高纤维"",""少于15分钟"",""炉灶顶"",""炒"",""简单"",""便宜"",""午餐/零食""]"
600007,蒜蓉西兰花,230,11,18,12,2.0,10.0,5,480,0,2,dinner,"[{""amount"":1,""name"":""西兰花"",""unit"":""""},{""amount"":5,""name"":""蒜瓣"",""unit"":""""},{""amount"":1,""name"":""食用油"",""unit"":""""},{""amount"":0.5,""name"":""盐"",""unit"":""""},{""amount"":1,""name"":""蚝油"",""unit"":""""}]","[""中文"",""亚洲"",""蔬菜"",""纯素"",""无蛋"",""低胆固醇"",""高纤维"",""健康"",""少于15分钟"",""炉灶顶"",""简单"",""便宜"",""一餐即食""]"
600008,凉拌黄瓜,95,2.2,8,6,0.9,2.5,3,430,0,1,snack,"[{""amount"":2,""name"":""黄瓜"",""unit"":""""},{""amount"":2,""name"":""蒜瓣"",""unit"":""""},{""amount"":1,""name"":""白醋"",""unit"":""""},{""amount"":1,""name"":""生抽"",""unit"":""""},{""amount"":0.5,""name"":""香油"",""unit"":""""},{""amount"":0.3,""name"":""盐"",""unit"":""""},{""amount"":0.3,""name"":""白糖"",""unit"":""""}]","[""中文"",""亚洲"",""蔬菜"",""纯素"",""无蛋"",""低胆固醇"",""健康"",""极低碳水化合物"",""夏季"",""免煮"",""少于15分钟"",""简单"",""便宜"",""午餐/零食""]"
600009,紫菜蛋花汤,250,16,18,12,3.0,2.0,2,680,370,2,snack,"[{""amount"":2,""name"":""鸡蛋"",""unit"":""""},{""amount"":5,""name"":""干紫菜"",""unit"":""""},{""amount"":5,""name"":""虾皮"",""unit"":""""},{""amount"":1,""name"":""小葱"",""unit"":""""},{""amount"":0.5,""name"":""香油"",""unit"":""""},{""amount"":0.5,""name"":""盐"",""unit"":""""},{""amount"":0.2,""name"":""白胡椒粉"",""unit"":""""}]","[""中文"",""亚洲"",""蔬菜"",""高蛋白"",""健康"",""少于15分钟"",""炉灶顶"",""简单"",""便宜"",""清汤""]"
600010,冬瓜排骨汤,760,60,18,42,14.0,3.0,5,1080,320,4,dinner,"[{""amount"":500,""name"":""猪排骨"",""unit"":""""},{""amount"":500,""name"":""冬瓜"",""unit"":""""},{""amount"":1,""name"":""姜"",""unit"":""""},{""amount"":1,""name"":""小葱"",""unit"":""""},{""amount"":1,""name"":""盐"",""unit"":""""},{""amount"":1,""name"":""料酒"",""unit"":""""},{""amount"":0.3,""name"":""白胡椒粉"",""unit"":""""}]","[""中文"",""亚洲"",""猪肉"",""肉"",""蔬菜"",""高蛋白"",""家常菜聚餐"",""工作日夜晚"",""少于4小时"",""炉灶顶"",""简单"",""便宜"",""炖""]"
600011,蒸蛋羹,200,13,2,15,4.5,0.3,0.5,400,370,1,breakfast,"[{""amount"":2,""name"":""鸡蛋"",""unit"":""""},{""amount"":1,""name"":""温水"",""unit"":""""},{""amount"":0.3,""name"":""盐"",""unit"":""""},{""amount"":1,""name"":""生抽"",""unit"":""""},{""amount"":0.3,""name"":""香油"",""unit"":""""},{""amount"":1,""name"":""小葱"",""unit"":""""}]","[""中文"",""亚洲"",""高蛋白"",""健康"",""适合幼儿"",""早餐"",""少于30分钟"",""蒸汽"",""简单"",""便宜""]"
600012,白切鸡,580,66,1,32,9.0,0.2,0.5,850,300,2,dinner,"[{""amount"":0.5,""name"":""三黄鸡"",""unit"":""""},{""amount"":1,""name"":""姜"",""unit"":""""},{""amount"":2,""name"":""小葱"",""unit"":""""},{""amount"":1,""name"":""料酒"",""unit"":""""},{""amount"":0.5,""name"":""盐"",""unit"":""""},{""amount"":2,""name"":""生抽"",""unit"":""""},{""amount"":0.5,""name"":""香油"",""unit"":""""}]","[""中文"",""粤语"",""亚洲"",""整鸡"",""鸡肉"",""禽肉"",""肉"",""高蛋白"",""健康"",""少于60分钟"",""炉灶顶"",""简单"",""一餐即食""]"
600013,鸡胸肉蔬菜沙拉,320,34,14,14,2.5,6.0,5,500,80,1,lunch,"[{""amount"":120,""name"":""鸡胸肉"",""unit"":""""},{""amount"":100,""name"":""混合生菜"",""unit"":""""},{""amount"":80,""name"":""樱桃番茄"",""unit"":""""},{""amount"":0.5,""name"":""黄瓜"",""unit"":""""},{""amount"":50,""name"":""紫甘蓝"",""unit"":""""},{""amount"":1,""name"":""橄榄油"",""unit"":""""},{""amount"":1,""name"":""柠檬汁"",""unit"":""""},{""amount"":0.2,""name"":""黑胡椒"",""unit"":""""},{""amount"":0.3,""name"":""盐"",""unit"":""""}]","[""轻食"",""沙拉"",""健康"",""高蛋白"",""低胆固醇"",""极低碳水化合物"",""鸡胸肉"",""鸡肉"",""禽肉"",""蔬菜"",""水果"",""少于30分钟"",""简单"",""午餐/零食""]"
600014,藜麦牛油果沙拉,380,10,34,24,4.0,9.0,5,350,0,1,lunch,"[{""amount"":100,""name"":""熟藜麦"",""unit"":""""},{""amount"":1,""name"":""牛油果"",""unit"":""""},{""amount"":50,""name"":""混合生菜"",""unit"":""""},{""amount"":80,""name"":""樱桃番茄"",""unit"":""""},{""amount"":0.5,""name"":""黄瓜"",""unit"":""""},{""amount"":1,""name"":""橄榄油"",""unit"":""""},{""amount"":1,""name"":""柠檬汁"",""unit"":""""},{""amount"":0.2,""name"":""黑胡椒"",""unit"":""""},{""amount"":0.3,""name"":""盐"",""unit"":""""}]","[""轻食"",""沙拉"",""纯素"",""无蛋"",""无乳糖"",""蔬菜"",""水果"",""牛油果"",""谷物"",""高纤维"",""健康"",""低胆固醇"",""少于15分钟"",""简单"",""午餐/零食""]"
600015,金枪鱼蔬菜沙拉,260,28,12,11,2.0,5.0,4,600,30,1,lunch,"[{""amount"":100,""name"":""水浸金枪鱼罐头"",""unit"":""""},{""amount"":100,""name"":""混合生菜"",""unit"":""""},{""amount"":80,""name"":""樱桃番茄"",""unit"":""""},{""amount"":0.5,""name"":""黄瓜"",""unit"":""""},{""amount"":50,""name"":""玉米粒"",""unit"":""""},{""amount"":1,""name"":""橄榄油"",""unit"":""""},{""amount"":1,""name"":""柠檬汁"",""unit"":""""},{""amount"":0.2,""name"":""黑胡椒"",""unit"":""""}]","[""轻食"",""沙拉"",""金枪鱼"",""海鲜"",""蔬菜"",""高蛋白"",""健康"",""极低碳水化合物"",""少于15分钟"",""免煮"",""简单"",""午餐/零食""]"
600016,燕麦牛奶粥,270,13,39,7,3.0,4.0,12,100,15,1,breakfast,"[{""amount"":40,""name"":""燕麦片"",""unit"":""""},{""amount"":250,""name"":""牛奶"",""unit"":""""},{""amount"":100,""name"":""水"",""unit"":""""},{""amount"":30,""name"":""蓝莓"",""unit"":""""}]","[""轻食"",""早餐"",""谷物"",""浆果"",""水果"",""高纤维"",""健康"",""无蛋"",""少于15分钟"",""炉灶顶"",""简单"",""便宜""]"
600017,全麦鸡胸蔬菜卷饼,350,28,40,10,2.5,5.0,4,650,60,1,breakfast,"[{""amount"":1,""name"":""全麦卷饼"",""unit"":""""},{""amount"":60,""name"":""鸡胸肉"",""unit"":""""},{""amount"":30,""name"":""生菜"",""unit"":""""},{""amount"":30,""name"":""胡萝卜"",""unit"":""""},{""amount"":30,""name"":""黄瓜"",""unit"":""""},{""amount"":20,""name"":""低脂酸奶"",""unit"":""""},{""amount"":0.2,""name"":""黑胡椒"",""unit"":""""}]","[""轻食"",""健康"",""高蛋白"",""鸡胸肉"",""鸡肉"",""禽肉"",""蔬菜"",""谷物"",""少于15分钟"",""简单"",""早餐"",""一餐即食""]"
600018,希腊酸奶水果杯,200,17,25,4,2.5,3.0,15,60,10,1,breakfast,"[{""amount"":150,""name"":""希腊酸奶"",""unit"":""""},{""amount"":50,""name"":""蓝莓"",""unit"":""""},{""amount"":30,""name"":""草莓"",""unit"":""""},{""amount"":1,""name"":""蜂蜜"",""unit"":""""},{""amount"":10,""name"":""格兰诺拉麦片"",""unit"":""""}]","[""轻食"",""早餐"",""乳制品"",""浆果"",""水果"",""甜味"",""高蛋白"",""免煮"",""少于15分钟"",""简单""]"
600019,鹰嘴豆藜麦能量碗,420,16,55,15,2.5,12.0,6,500,0,1,dinner,"[{""amount"":100,""name"":""熟鹰嘴豆"",""unit"":""""},{""amount"":80,""name"":""熟藜麦"",""unit"":""""},{""amount"":50,""name"":""紫甘蓝"",""unit"":""""},{""amount"":50,""name"":""胡萝卜"",""unit"":""""},{""amount"":50,""name"":""樱桃番茄"",""unit"":""""},{""amount"":0.5,""name"":""牛油果"",""unit"":""""},{""amount"":1,""name"":""芝麻酱"",""unit"":""""},{""amount"":1,""name"":""柠檬汁"",""unit"":""""}]","[""轻食"",""纯素"",""无蛋"",""无乳糖"",""豆类"",""谷物"",""蔬菜"",""高纤维"",""健康"",""低胆固醇"",""少于30分钟"",""简单"",""一餐即食""]"
600020,凉拌木耳,130,2.5,15,6,1.0,8.0,2,400,0,2,snack,"[{""amount"":20,""name"":""干木耳"",""unit"":""""},{""amount"":3,""name"":""蒜瓣"",""unit"":""""},{""amount"":1,""name"":""香菜"",""unit"":""""},{""amount"":1,""name"":""生抽"",""unit"":""""},{""amount"":1,""name"":""香醋"",""unit"":""""},{""amount"":0.5,""name"":""香油"",""unit"":""""},{""amount"":0.3,""name"":""辣椒油"",""unit"":""""}]","[""中文"",""亚洲"",""蔬菜"",""纯素"",""无蛋"",""低胆固醇"",""高纤维"",""夏季"",""免煮"",""少于15分钟"",""简单"",""便宜"",""午餐/零食""]"
600021,清炒油麦菜,127.62,4.56,11.43,8.89,0.79,4.41,2.06,712.7,0,2,lunch,"[{""amount"":280,""name"":""油麦菜"",""unit"":""""},{""amount"":10,""name"":""蒜"",""unit"":""""},{""amount"":8,""name"":""食用油"",""unit"":""""},{""amount"":1.5,""name"":""盐"",""unit"":""""}]","[""中文"",""亚洲"",""蔬菜"",""纯素"",""无蛋"",""低胆固醇"",""健康"",""少于15分钟"",""炉灶顶"",""炒"",""简单"",""便宜""]"
600022,蒜蓉小白菜,127.62,4.84,10.87,8.89,0.79,4.69,2.9,793.9,0,2,dinner,"[{""amount"":280,""name"":""小白菜"",""unit"":""""},{""amount"":10,""name"":""蒜"",""unit"":""""},{""amount"":8,""name"":""食用油"",""unit"":""""},{""amount"":1.5,""name"":""盐"",""unit"":""""}]","[""中文"",""亚洲"",""蔬菜"",""纯素"",""无蛋"",""低胆固醇"",""健康"",""少于15分钟"",""炉灶顶"",""炒"",""简单"",""便宜""]"
600023,清炒油菜,150.02,5.68,13.95,9.45,0.79,3.29,2.9,740.7,0,2,dinner,"[{""amount"":280,""name"":""油菜"",""unit"":""""},{""amount"":10,""name"":""蒜"",""unit"":""""},{""amount"":8,""name"":""食用油"",""unit"":""""},{""amount"":1.5,""name"":""盐"",""unit"":""""}]","[""中文"",""亚洲"",""蔬菜"",""纯素"",""无蛋"",""低胆固醇"",""健康"",""少于15分钟"",""炉灶顶"",""炒"",""简单"",""便宜""]"
600024,蒜蓉菠菜,155.62,7.89,12.31,9.05,0.83,5.71,1.1,799.2,0,2,lunch,"[{""amount"":250,""name"":""菠菜"",""unit"":""""},{""amount"":10,""name"":""蒜"",""unit"":""""},{""amount"":8,""name"":""食用油"",""unit"":""""},{""amount"":1.5,""name"":""盐"",""unit"":""""}]","[""中文"",""亚洲"",""蔬菜"",""纯素"",""无蛋"",""低胆固醇"",""健康"",""少于15分钟"",""炉灶顶"",""炒"",""简单"",""便宜""]"
600025,蚝油生菜,121.36,5.11,13.35,6.67,0.58,4.07,3.98,630.36,0,2,dinner,"[{""amount"":300,""name"":""生菜"",""unit"":""""},{""amount"":8,""name"":""蒜"",""unit"":""""},{""amount"":6,""name"":""食用油"",""unit"":""""},{""amount"":10,""name"":""蚝油"",""unit"":""""},{""amount"":0.5,""name"":""盐"",""unit"":""""}]","[""中文"",""亚洲"",""蔬菜"",""纯素"",""无蛋"",""低胆固醇"",""健康"",""少于15分钟"",""炉灶顶"",""炒"",""简单"",""便宜""]"
600026,手撕包菜,155.62,4.28,19.55,8.33,0.71,7.21,9.06,637.1,0,2,dinner,"[{""amount"":280,""name"":""卷心菜"",""unit"":""""},{""amount"":10,""name"":""蒜"",""unit"":""""},{""amount"":8,""name"":""食用油"",""unit"":""""},{""amount"":1.5,""name"":""盐"",""unit"":""""}]","[""中文"",""亚洲"",""蔬菜"",""纯素"",""无蛋"",""低胆固醇"",""健康"",""少于15分钟"",""炉灶顶"",""炒"",""简单"",""便宜""]"
600027,清炒紫甘蓝,150.62,4.28,17.61,8.31,0.7,5.67,7.38,656.9,0,2,lunch,"[{""amount"":260,""name"":""紫甘蓝"",""unit"":""""},{""amount"":10,""name"":""蒜"",""unit"":""""},{""amount"":8,""name"":""食用油"",""unit"":""""},{""amount"":1.5,""name"":""盐"",""unit"":""""}]","[""中文"",""亚洲"",""蔬菜"",""纯素"",""无蛋"",""低胆固醇"",""健康"",""少于15分钟"",""炉灶顶"",""炒"",""简单"",""便宜""]"
600028,上汤娃娃菜,115.36,5.41,10.65,6.97,0.64,3.77,3.98,666.36,0,2,dinner,"[{""amount"":300,""name"":""娃娃菜"",""unit"":""""},{""amount"":8,""name"":""蒜"",""unit"":""""},{""amount"":6,""name"":""食用油"",""unit"":""""},{""amount"":10,""name"":""蚝油"",""unit"":""""},{""amount"":0.5,""name"":""盐"",""unit"":""""}]","[""中文"",""亚洲"",""蔬菜"",""纯素"",""无蛋"",""低胆固醇"",""健康"",""少于15分钟"",""炉灶顶"",""炒"",""简单"",""便宜""]"
600029,白灼芥蓝,128.05,8.69,9.41,6.18,0.55,4.67,1.75,908.1,0,2,dinner,"[{""amount"":280,""name"":""芥蓝"",""unit"":""""},{""amount"":5,""name"":""姜"",""unit"":""""},{""amount"":5,""name"":""葱"",""unit"":""""},{""amount"":5,""name"":""食用油"",""unit"":""""},{""amount"":12,""name"":""酱油"",""unit"":""""},{""amount"":0.5,""name"":""盐"",""unit"":""""}]","[""中文"",""粤语"",""亚洲"",""蔬菜"",""纯素"",""无蛋"",""低胆固醇"",""健康"",""少于15分钟"",""炉灶顶"",""简单"",""便宜""]"
600030,蒜蓉西兰花,180.82,8.48,21.79,9.17,0.93,7.49,4.86,679.1,0,2,lunch,"[{""amount"":280,""name"":""西兰花"",""unit"":""""},{""amount"":10,""name"":""蒜"",""unit"":""""},{""amount"":8,""name"":""食用油"",""unit"":""""},{""amount"":1.5,""name"":""盐"",""unit"":""""}]","[""中文"",""亚洲"",""蔬菜"",""纯素"",""无蛋"",""低胆固醇"",""健康"",""少于15分钟"",""炉灶顶"",""炒"",""简单"",""便宜""]"
600031,清炒芦笋,135.62,6.14,13.06,8.3,0.7,5.21,3.35,594.2,0,2,dinner,"[{""amount"":250,""name"":""芦笋"",""unit"":""""},{""amount"":10,""name"":""蒜"",""unit"":""""},{""amount"":8,""name"":""食用油"",""unit"":""""},{""amount"":1.5,""name"":""盐"",""unit"":""""}]","[""中文"",""亚洲"",""蔬菜"",""纯素"",""无蛋"",""低胆固醇"",""健康"",""少于15分钟"",""炉灶顶"",""炒"",""简单"",""便宜""]"
600032,清炒荷兰豆,190.62,7.64,22.31,8.55,0.78,6.71,7.1,611.7,0,2,dinner,"[{""amount"":250,""name"":""荷兰豆"",""unit"":""""},{""amount"":10,""name"":""蒜"",""unit"":""""},{""amount"":8,""name"":""食用油"",""unit"":""""},{""amount"":1.5,""name"":""盐"",""unit"":""""}]","[""中文"",""亚洲"",""蔬菜"",""纯素"",""无蛋"",""低胆固醇"",""健康"",""少于15分钟"",""炉灶顶"",""炒"",""简单"",""便宜""]"
600033,清炒四季豆,172.42,6.24,22.91,8.61,0.79,6.93,4.3,609.1,0,2,lunch,"[{""amount"":280,""name"":""四季豆"",""unit"":""""},{""amount"":10,""name"":""蒜"",""unit"":""""},{""amount"":8,""name"":""食用油"",""unit"":""""},{""amount"":1.5,""name"":""盐"",""unit"":""""}]","[""中文"",""亚洲"",""蔬菜"",""纯素"",""无蛋"",""低胆固醇"",""健康"",""少于15分钟"",""炉灶顶"",""炒"",""简单"",""便宜""]"
600034,清炒豆芽,139.62,6.64,12.31,8.35,0.71,4.41,6.1,610.7,0,2,dinner,"[{""amount"":300,""name"":""绿豆芽"",""unit"":""""},{""amount"":10,""name"":""蒜"",""unit"":""""},{""amount"":8,""name"":""食用油"",""unit"":""""},{""amount"":1.5,""name"":""盐"",""unit"":""""}]","[""中文"",""亚洲"",""蔬菜"",""纯素"",""无蛋"",""低胆固醇"",""健康"",""少于15分钟"",""炉灶顶"",""炒"",""简单"",""便宜""]"
600035,黄豆芽炒韭菜,203.12,11.89,14.56,12.05,1.4,3.96,5.1,611.7,0,2,dinner,"[{""amount"":250,""name"":""黄豆芽"",""unit"":""""},{""amount"":10,""name"":""蒜"",""unit"":""""},{""amount"":8,""name"":""食用油"",""unit"":""""},{""amount"":1.5,""name"":""盐"",""unit"":""""}]","[""中文"",""亚洲"",""蔬菜"",""纯素"",""无蛋"",""低胆固醇"",""健康"",""少于15分钟"",""炉灶顶"",""炒"",""简单"",""便宜""]"
600036,清炒西葫芦,142.62,4.24,14.71,8.65,0.8,3.21,6.1,604.7,0,2,lunch,"[{""amount"":300,""name"":""西葫芦"",""unit"":""""},{""amount"":10,""name"":""蒜"",""unit"":""""},{""amount"":8,""name"":""食用油"",""unit"":""""},{""amount"":1.5,""name"":""盐"",""unit"":""""}]","[""中文"",""亚洲"",""蔬菜"",""纯素"",""无蛋"",""低胆固醇"",""健康"",""少于15分钟"",""炉灶顶"",""炒"",""简单"",""便宜""]"
600037,清炒丝瓜,145.62,3.64,15.91,8.65,0.77,2.01,6.1,601.7,0,2,dinner,"[{""amount"":300,""name"":""丝瓜"",""unit"":""""},{""amount"":10,""name"":""蒜"",""unit"":""""},{""amount"":8,""name"":""食用油"",""unit"":""""},{""amount"":1.5,""name"":""盐"",""unit"":""""}]","[""中文"",""亚洲"",""蔬菜"",""纯素"",""无蛋"",""低胆固醇"",""健康"",""少于15分钟"",""炉灶顶"",""炒"",""简单"",""便宜""]"
600038,清炒苦瓜,147.22,3.44,17.03,8.61,0.79,4.13,4.02,609.1,0,2,dinner,"[{""amount"":280,""name"":""苦瓜"",""unit"":""""},{""amount"":10,""name"":""蒜"",""unit"":""""},{""amount"":8,""name"":""食用油"",""unit"":""""},{""amount"":1.5,""name"":""盐"",""unit"":""""}]","[""中文"",""亚洲"",""蔬菜"",""纯素"",""无蛋"",""低胆固醇"",""健康"",""少于15分钟"",""炉灶顶"",""炒"",""简单"",""便宜""]"
600039,清炒冬瓜,124.02,1.92,11.63,8.69,0.75,2.45,4.26,596.3,0,2,lunch,"[{""amount"":320,""name"":""冬瓜"",""unit"":""""},{""amount"":10,""name"":""蒜"",""unit"":""""},{""amount"":8,""name"":""食用油"",""unit"":""""},{""amount"":1.5,""name"":""盐"",""unit"":""""}]","[""中文"",""亚洲"",""蔬菜"",""纯素"",""无蛋"",""低胆固醇"",""健康"",""少于15分钟"",""炉灶顶"",""炒"",""简单"",""便宜""]"
600040,清炒白萝卜丝,133.62,2.74,14.41,8.35,0.71,5.01,5.8,646.7,0,2,dinner,"[{""amount"":300,""name"":""白萝卜"",""unit"":""""},{""amount"":10,""name"":""蒜"",""unit"":""""},{""amount"":8,""name"":""食用油"",""unit"":""""},{""amount"":1.5,""name"":""盐"",""unit"":""""}]","[""中文"",""亚洲"",""蔬菜"",""纯素"",""无蛋"",""低胆固醇"",""健康"",""少于15分钟"",""炉灶顶"",""炒"",""简单"",""便宜""]"
600041,清炒胡萝卜丝,188.12,2.89,27.31,8.55,0.75,7.21,11.85,764.2,0,2,dinner,"[{""amount"":250,""name"":""胡萝卜"",""unit"":""""},{""amount"":10,""name"":""蒜"",""unit"":""""},{""amount"":8,""name"":""食用油"",""unit"":""""},{""amount"":1.5,""name"":""盐"",""unit"":""""}]","[""中文"",""亚洲"",""蔬菜"",""纯素"",""无蛋"",""低胆固醇"",""健康"",""少于15分钟"",""炉灶顶"",""炒"",""简单"",""便宜""]"
